SKU_ID,SKU_Name,Category,ABC_Class,Supplier_ID,Supplier_Name,Warehouse_ID,Warehouse_Location,Batch_ID,Received_Date,Last_Purchase_Date,Expiry_Date,Stock_Age_Days,Quantity_On_Hand,Quantity_Reserved,Quantity_Committed,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Days_of_Inventory,Reorder_Point,Safety_Stock,Lead_Time_Days,Unit_Cost_USD,Last_Purchase_Price_USD,Total_Inventory_Value_USD,SKU_Churn_Rate,Order_Frequency_per_month,Supplier_OnTime_Pct,FIFO_FEFO,Inventory_Status,Count_Variance,Audit_Date,Audit_Variance_Pct,Demand_Forecast_Accuracy_Pct,Notes,Rate_Level,Available_Stock,New_Stock_Status,Stock_Status,Reorder_Flag,Stockout_Risk,Coverage_Gap,Risk_Level,Inventory_Turnover,Turnover_Category,Demand_Supply_Ratio,Supplier_Risk,Supplier_Risk_Level,Inventory_Risk,SC_Risk_Score,Supplier_Class,Warehouse_Stock_Imbalance,Warehouse_Imbalance_Level,Optimization_Score
SKU0783,Frozen Product 147,Frozen,B,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH7101,19/08/2025,05/07/2025,24/04/2026,21,185,26,21,0,3,12.48,2970,14.82,24.96,18,2,$7.36,$7.08,"$1,362.25",2.02,7,0.8044,FEFO,In Stock,0,25/07/2025,-2.54%,69.23%,No Notes,Low,138,In Stock,Low,FALSE,FALSE,0,Low Risk,24.6227027,Fast Moving,0.067459459,0.39,Low,0,0.39,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0784,Meat Product 386,Meat,B,S009,PT Beverage Nusantara,WHMDN,Medan - Deli Serdang,BATCH8025,13/07/2025,17/06/2025,22/07/2025,58,180,43,5,0,0,14.28,5480,12.61,28.56,17,2,$9.42,$8.69,"$1,695.74",2.38,5,0.8775,FEFO,Expiring Soon,3,13/07/2025,9.41%,75.21%,No Notes,Low,132,In Stock,Low,FALSE,FALSE,0,Low Risk,28.95666667,Fast Moving,0.079333333,0.25,Low,0,0.25,A - Good,202.6218382,High Variation (~206),0
SKU0785,Frozen Product 350,Frozen,C,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH1162,19/05/2025,04/04/2025,22/12/2025,113,288,89,28,4,1,28.34,1018,10.16,85.02,50,3,$2.14,$2.00,$616.12,2.95,12,0.798,FIFO,In Stock,0,30/08/2025,-6.65%,90.08%,No Notes,Low,167,In Stock,Low,FALSE,FALSE,0,Low Risk,35.91701389,Fast Moving,0.098402778,0.61,Low,0,0.61,A - Good,213.1579776,Very Uneven (~213+),0
SKU0786,Bakery Product 396,Bakery,C,S003,PT Prima Distribusi,WHMDN,Medan - Deli Serdang,BATCH1607,25/08/2025,14/07/2025,30/08/2025,15,301,97,2,1,0,37.97,8440,7.93,37.97,27,1,$0.72,$0.72,$216.09,3.78,10,0.7276,FIFO,Expiring Soon,0,28/06/2025,-8.44%,94.50%,Temperature controlled,Medium,201,In Stock,Critical,FALSE,FALSE,0,Medium Risk,46.04335548,Fast Moving,0.126146179,0.27,Low,0,0.27,A - Good,202.6218382,High Variation (~206),0
SKU0787,Personal Product 215,Personal Care,C,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH6638,24/06/2025,24/06/2025,27/03/2028,77,60,15,8,0,0,8.44,3280,7.11,84.4,43,10,$5.30,$5.26,$317.78,4.22,1,0.944,FEFO,Low Stock,1,04/07/2025,7.94%,86.13%,No Notes,Medium,37,Low,Critical,TRUE,TRUE,2.89,Medium Risk,51.34333333,Very Fast Moving,0.140666667,0.56,Low,2.89,3.45,A - Good,206.5718724,High Variation (~206),13.78
SKU0788,Dairy Product 207,Dairy,C,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH8244,23/04/2025,10/03/2025,19/05/2025,139,157,31,13,1,0,28.43,6050,5.52,113.72,64,4,$1.71,$1.63,$268.60,5.43,11,0.8261,FEFO,Low Stock,-3,18/06/2025,3.34%,92.42%,No Notes,Medium,112,In Stock,Critical,FALSE,FALSE,0,Medium Risk,66.09522293,Very Fast Moving,0.181082803,0.7,Low,0,0.7,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0789,Dairy Product 155,Dairy,B,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH7389,25/04/2025,10/03/2025,12/05/2025,137,233,43,69,4,2,34.93,1123,6.67,34.93,23,1,$3.91,$3.86,$911.66,4.5,9,0.8729,FIFO,Expiring Soon,7,05/07/2025,2.38%,92.19%,No Notes,Medium,117,In Stock,Critical,FALSE,FALSE,0,Medium Risk,54.71866953,Very Fast Moving,0.149914163,0.13,Low,0,0.13,A - Good,213.1579776,Very Uneven (~213+),0
SKU0790,Meat Product 48,Meat,B,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH6582,22/06/2025,05/05/2025,13/07/2025,79,357,11,69,1,1,39.17,1383,9.11,39.17,22,1,$4.47,$5.02,"$1,597.54",3.29,14,0.8498,FIFO,Expiring Soon,3,07/09/2025,5.32%,93.80%,Temperature controlled,Medium,276,In Stock,Critical,FALSE,FALSE,0,Medium Risk,40.0477591,Fast Moving,0.109719888,0.15,Low,0,0.15,A - Good,206.5718724,High Variation (~206),0
SKU0791,Pantry Product 124,Pantry,A,S005,PT Agro Raya,WHMDN,Medan - Deli Serdang,BATCH1982,03/05/2025,11/03/2025,15/12/2026,129,219,43,15,2,0,29.39,7540,7.45,58.78,35,2,$10.42,$9.48,"$2,281.32",4.03,7,0.9567,FEFO,In Stock,-1,07/08/2025,-6.67%,93.27%,No Notes,Medium,159,In Stock,Critical,FALSE,FALSE,0,Medium Risk,48.98333333,Fast Moving,0.134200913,0.09,Low,0,0.09,A - Good,202.6218382,High Variation (~206),0
SKU0792,Seafood Product 25,Seafood,C,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH8424,25/06/2025,04/06/2025,28/06/2025,76,37,6,5,0,0,3.29,990,11.25,46.06,24,14,$14.21,$15.83,$525.87,2.67,2,0.7659,FIFO,Low Stock,-2,27/06/2025,-0.39%,86.53%,No Notes,Low,26,Low,Low,TRUE,TRUE,2.75,Low Risk,32.45540541,Fast Moving,0.088918919,3.28,Medium,2.75,6.03,B - Normal,202.6218382,High Variation (~206),13.5
SKU0793,Personal Product 322,Personal Care,B,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH5902,12/07/2025,24/06/2025,28/06/2028,59,219,12,33,1,1,17.81,4520,12.3,17.81,15,1,$7.95,$8.54,"$1,740.81",2.44,8,0.7875,FIFO,In Stock,0,23/07/2025,8.75%,94.34%,No Notes,Low,173,In Stock,Low,FALSE,FALSE,0,Low Risk,29.68333333,Fast Moving,0.081324201,0.21,Low,0,0.21,A - Good,206.5718724,High Variation (~206),0
SKU0794,Meat Product 168,Meat,A,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH8443,22/07/2025,16/07/2025,07/08/2025,49,722,17,45,1,1,35.82,1099,20.16,71.64,44,2,$4.45,$5.07,"$3,215.64",1.49,11,0.7103,FIFO,Expiring Soon,-2,17/07/2025,-3.27%,82.46%,No Notes,Low,659,In Stock,Low,FALSE,FALSE,0,Low Risk,18.10844875,Medium Moving,0.049612188,0.58,Low,0,0.58,A - Good,206.5718724,High Variation (~206),0
SKU0795,Fresh Product 32,Fresh Produce,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH8309,11/05/2025,07/05/2025,17/05/2025,121,343,128,52,1,0,44.24,1514,7.75,44.24,29,1,$1.76,$1.64,$603.82,3.87,13,0.7064,FEFO,Expiring Soon,3,15/06/2025,-4.17%,70.85%,No Notes,Medium,162,In Stock,Critical,FALSE,FALSE,0,Medium Risk,47.07755102,Fast Moving,0.128979592,0.29,Low,0,0.29,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0796,Pantry Product 266,Pantry,B,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH7937,13/04/2025,16/03/2025,28/01/2029,149,116,24,2,4,1,10.2,3760,11.37,30.6,24,3,$11.90,$13.19,"$1,380.75",2.64,4,0.9052,FEFO,In Stock,3,18/07/2025,5.69%,84.36%,No Notes,Low,86,In Stock,Low,FALSE,FALSE,0,Low Risk,32.09482759,Fast Moving,0.087931034,0.28,Low,0,0.28,A - Good,199.2482854,High Variation (~206),0
SKU0797,Dairy Product 66,Dairy,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH9408,07/08/2025,13/06/2025,05/09/2025,33,54,8,4,0,0,8.19,3180,6.59,81.9,50,10,$1.38,$1.41,$74.51,4.55,1,0.874,FIFO,Low Stock,1,13/06/2025,-1.31%,81.19%,No Notes,Medium,42,Low,Critical,TRUE,TRUE,3.41,Medium Risk,55.35833333,Very Fast Moving,0.151666667,1.26,Low,3.41,4.67,A - Good,202.6218382,High Variation (~206),14.82
SKU0798,Frozen Product 383,Frozen,C,S003,PT Prima Distribusi,WHDPS,Denpasar - Tabanan,BATCH7694,07/06/2025,31/05/2025,03/01/2026,94,37,6,2,1,1,3.15,860,11.75,3.15,6,1,$4.06,$3.70,$150.21,2.55,2,0.829,FIFO,In Stock,-2,24/07/2025,6.45%,91.21%,No Notes,Low,28,Low,Low,FALSE,FALSE,0,Low Risk,31.07432432,Fast Moving,0.085135135,0.17,Low,0,0.17,A - Good,206.5718724,High Variation (~206),0
SKU0799,Fresh Product 79,Fresh Produce,C,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH5968,23/06/2025,05/06/2025,01/07/2025,78,1,207,202,1,0,75.87,2907,0.01,75.87,39,1,$0.44,$0.46,$530.97,1.91,30,0.7985,FEFO,Expiring Soon,3,06/09/2025,9.21%,71.42%,No Notes,Low,-409,Out of Stock,Critical,TRUE,TRUE,0.99,High Risk,27692.55,Very Fast Moving,75.87,0.2,Low,0.99,1.19,A - Good,199.2482854,High Variation (~206),9.98
SKU0800,Dairy Product 302,Dairy,C,S007,PT Bakerindo,WHJKT,Jakarta - Cengkareng,BATCH4532,23/06/2025,12/06/2025,09/07/2025,78,581,151,44,0,0,50.39,1064,11.53,352.73,179,7,$0.91,$0.83,$531.38,2.6,16,0.9126,FEFO,Expiring Soon,0,09/09/2025,-9.30%,78.77%,Promotional item,Low,386,In Stock,Low,FALSE,FALSE,0,Low Risk,31.65636833,Fast Moving,0.086729776,0.61,Low,0,0.61,A - Good,213.1579776,Very Uneven (~213+),0
SKU0801,Fresh Product 23,Fresh Produce,C,S007,PT Bakerindo,WHMDN,Medan - Deli Serdang,BATCH8411,16/04/2025,18/02/2025,23/04/2025,146,190,24,33,1,1,16.78,4200,11.32,83.9,49,5,$0.85,$0.84,$161.90,2.65,15,0.8095,FEFO,Expiring Soon,-1,23/07/2025,-1.80%,83.41%,No Notes,Low,132,In Stock,Low,FALSE,FALSE,0,Low Risk,32.23526316,Fast Moving,0.088315789,0.95,Low,0,0.95,A - Good,202.6218382,High Variation (~206),0
SKU0802,Beverages Product 311,Beverages,C,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH8551,03/05/2025,16/03/2025,26/11/2029,129,532,102,144,0,0,51.57,1979,10.32,154.71,83,3,$1.35,$1.25,$717.67,2.91,13,0.8681,FEFO,In Stock,1,16/06/2025,4.58%,83.84%,No Notes,Low,286,In Stock,Low,FALSE,FALSE,0,Low Risk,35.38167293,Fast Moving,0.09693609,0.4,Low,0,0.4,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0803,Household Product 167,Household,C,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH7711,23/03/2025,27/02/2025,20/09/2029,170,17,17,0,1,1,15.71,6060,1.08,47.13,26,3,$7.45,$7.50,$126.70,27.72,5,0.9926,FIFO,Low Stock,1,21/07/2025,-3.75%,84.40%,No Notes,,-1,Out of Stock,Critical,TRUE,TRUE,1.92,High Risk,337.3029412,Very Fast Moving,0.924117647,0.02,Low,1.92,1.94,A - Good,206.5718724,High Variation (~206),11.84
SKU0804,Fresh Product 344,Fresh Produce,C,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH3713,28/03/2025,11/02/2025,01/04/2025,165,245,22,17,0,0,19.79,6110,12.38,19.79,16,1,$0.30,$0.29,$73.97,2.42,8,0.7049,FIFO,Expiring Soon,-6,28/06/2025,-9.48%,83.97%,No Notes,Low,206,In Stock,Low,FALSE,FALSE,0,Low Risk,29.48306122,Fast Moving,0.08077551,0.3,Low,0,0.3,A - Good,199.2482854,High Variation (~206),0
SKU0805,Beverages Product 159,Beverages,C,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH2395,29/03/2025,17/03/2025,17/05/2029,164,96,42,15,2,0,25.37,7140,3.78,50.74,27,2,$6.06,$5.71,$581.96,7.93,5,0.7348,FIFO,In Stock,-2,29/06/2025,1.24%,90.81%,No Notes,Medium,37,Low,Critical,FALSE,FALSE,0,High Risk,96.45885417,Very Fast Moving,0.264270833,0.53,Low,0,0.53,A - Good,213.1579776,Very Uneven (~213+),0
SKU0806,Beverages Product 258,Beverages,B,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH3944,25/03/2025,24/03/2025,18/03/2029,168,189,123,61,1,1,56.59,2172,3.34,169.77,88,3,$5.86,$6.16,"$1,106.80",8.98,21,0.7988,FEFO,Low Stock,-1,14/08/2025,-9.80%,66.86%,No Notes,Medium,4,Low,Critical,FALSE,FALSE,0,High Risk,109.2875661,Very Fast Moving,0.299417989,0.6,Low,0,0.6,A - Good,213.1579776,Very Uneven (~213+),0
SKU0807,Beverages Product 455,Beverages,A,S010,PT DailyDairy,WHMDN,Medan - Deli Serdang,BATCH6249,19/08/2025,25/07/2025,15/08/2029,21,975,215,71,1,2,78.67,2104,12.39,550.69,277,7,$4.61,$5.19,"$4,496.60",2.42,27,0.8543,FIFO,In Stock,4,09/07/2025,-6.46%,76.12%,No Notes,Low,688,In Stock,Low,FALSE,FALSE,0,Low Risk,29.45082051,Fast Moving,0.080687179,1.02,Low,0,1.02,A - Good,202.6218382,High Variation (~206),0
SKU0808,Fresh Product 224,Fresh Produce,C,S003,PT Prima Distribusi,WHMDN,Medan - Deli Serdang,BATCH6199,03/09/2025,10/08/2025,14/09/2025,6,277,13,22,1,0,23.58,7020,11.75,47.16,33,2,$1.10,$1.11,$303.98,2.55,10,0.7109,FEFO,Expiring Soon,1,29/08/2025,-7.80%,77.52%,Seasonal SKU,Low,241,In Stock,Low,FALSE,FALSE,0,Low Risk,31.07111913,Fast Moving,0.085126354,0.58,Low,0,0.58,A - Good,202.6218382,High Variation (~206),0
SKU0809,Pantry Product 147,Pantry,C,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH3526,06/07/2025,17/06/2025,05/01/2027,65,39,1,14,0,1,4.72,1600,8.26,18.88,12,4,$12.28,$13.41,$479.10,3.63,3,0.8603,FEFO,In Stock,-1,15/06/2025,-2.95%,95.70%,No Notes,Medium,24,Low,Critical,FALSE,FALSE,0,Medium Risk,44.17435897,Fast Moving,0.121025641,0.56,Low,0,0.56,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0810,Pantry Product 167,Pantry,C,S003,PT Prima Distribusi,WHJKT,Jakarta - Cengkareng,BATCH7388,26/08/2025,20/08/2025,27/04/2028,14,35,12,9,0,1,5.26,1800,6.65,36.82,25,7,$8.90,$9.23,$311.39,4.51,1,0.967,FEFO,Low Stock,-1,22/08/2025,-4.61%,83.19%,No Notes,Medium,14,Low,Critical,TRUE,TRUE,0.35,Medium Risk,54.85428571,Very Fast Moving,0.150285714,0.23,Low,0.35,0.58,A - Good,213.1579776,Very Uneven (~213+),8.7
SKU0811,Seafood Product 193,Seafood,B,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH4874,20/07/2025,19/06/2025,26/07/2025,51,404,91,24,1,0,29.7,1041,13.6,89.1,54,3,$4.61,$4.65,"$1,861.79",2.21,10,0.9708,FEFO,Expiring Soon,2,26/08/2025,3.95%,87.39%,No Notes,Low,288,In Stock,Low,FALSE,FALSE,0,Low Risk,26.83292079,Fast Moving,0.073514851,0.09,Low,0,0.09,A - Good,213.1579776,Very Uneven (~213+),0
SKU0812,Seafood Product 284,Seafood,C,S007,PT Bakerindo,WHJKT,Jakarta - Cengkareng,BATCH7676,09/05/2025,30/03/2025,12/05/2025,123,178,33,8,1,0,24.05,6210,7.4,168.35,89,7,$4.49,$4.17,$798.40,4.05,9,0.7114,FIFO,Low Stock,2,07/09/2025,-8.17%,62.01%,No Notes,Medium,136,In Stock,Critical,FALSE,FALSE,0,Medium Risk,49.31601124,Fast Moving,0.13511236,2.02,Medium,0,2.02,B - Normal,213.1579776,Very Uneven (~213+),0
SKU0813,Personal Product 346,Personal Care,C,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH3057,20/04/2025,01/04/2025,14/12/2029,142,24,8,2,1,3,4.57,1370,5.25,9.14,14,2,$12.53,$14.34,$300.78,5.71,1,0.9605,FEFO,In Stock,0,14/07/2025,-1.02%,62.46%,Temperature controlled,Medium,13,Low,Critical,FALSE,FALSE,0,Medium Risk,69.50208333,Very Fast Moving,0.190416667,0.08,Low,0,0.08,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0814,Dairy Product 496,Dairy,C,S003,PT Prima Distribusi,WHSBY,Surabaya - Sidoarjo,BATCH5016,24/04/2025,21/03/2025,06/05/2025,138,30,30,0,4,1,38.02,1429,0.79,38.02,22,1,$2.11,$2.18,$63.38,38.02,12,0.7436,FEFO,Low Stock,-6,30/06/2025,-2.07%,66.79%,No Notes,,-4,Out of Stock,Critical,TRUE,TRUE,0.21,High Risk,462.5766667,Very Fast Moving,1.267333333,0.26,Low,0.21,0.47,A - Good,199.2482854,High Variation (~206),8.42
SKU0815,Fresh Product 238,Fresh Produce,C,S010,PT DailyDairy,WHSBY,Surabaya - Sidoarjo,BATCH1008,26/03/2025,23/03/2025,31/03/2025,167,912,142,81,1,0,79.24,1874,11.51,316.96,161,4,$0.36,$0.41,$326.40,2.61,20,0.8512,FEFO,Expiring Soon,-1,06/08/2025,0.69%,68.73%,No Notes,Low,688,In Stock,Low,FALSE,FALSE,0,Low Risk,31.71337719,Fast Moving,0.086885965,0.6,Low,0,0.6,A - Good,199.2482854,High Variation (~206),0
SKU0816,Household Product 195,Household,C,S006,PT Frozen Express,WHBDG,Bandung - Rancaekek,BATCH5609,13/04/2025,11/04/2025,21/02/2029,149,57,18,16,0,0,9.04,2900,6.31,90.4,50,10,$6.76,$6.20,$385.49,4.76,4,0.9907,FIFO,Low Stock,-5,03/07/2025,-2.24%,62.56%,No Notes,Medium,23,Low,Critical,TRUE,TRUE,3.69,Medium Risk,57.8877193,Very Fast Moving,0.158596491,0.09,Low,3.69,3.78,A - Good,192.2676003,Moderate Imbalance (~192),15.38
SKU0817,Seafood Product 203,Seafood,B,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH8077,20/04/2025,07/04/2025,27/04/2025,142,208,0,2,2,0,23.58,7570,8.82,23.58,15,1,$6.77,$6.62,"$1,408.68",3.4,9,0.7411,FEFO,Expiring Soon,-3,14/06/2025,1.80%,93.21%,No Notes,Medium,204,In Stock,Critical,FALSE,FALSE,0,Medium Risk,41.37836538,Fast Moving,0.113365385,0.26,Low,0,0.26,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0818,Pantry Product 386,Pantry,C,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH6269,09/07/2025,18/06/2025,26/03/2030,62,18,1,4,0,0,1.28,430,14.06,3.84,3,3,$0.37,$0.36,$6.63,2.13,2,0.9515,FIFO,In Stock,3,13/07/2025,8.41%,79.21%,No Notes,Low,13,Low,Low,FALSE,FALSE,0,Low Risk,25.95555556,Fast Moving,0.071111111,0.15,Low,0,0.15,A - Good,199.2482854,High Variation (~206),0
SKU0819,Seafood Product 468,Seafood,C,S003,PT Prima Distribusi,WHJKT,Jakarta - Cengkareng,BATCH1070,07/04/2025,09/02/2025,17/04/2025,155,130,15,24,4,2,12.62,3580,10.3,63.1,35,5,$3.82,$4.33,$496.64,2.91,8,0.8381,FIFO,Expiring Soon,0,15/06/2025,-0.43%,91.86%,No Notes,Low,87,In Stock,Low,FALSE,FALSE,0,Low Risk,35.43307692,Fast Moving,0.097076923,0.81,Low,0,0.81,A - Good,213.1579776,Very Uneven (~213+),0
SKU0820,Pantry Product 357,Pantry,A,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH2270,25/04/2025,22/03/2025,08/10/2026,137,313,6,51,2,0,27.99,8630,11.18,391.86,202,14,$13.62,$14.69,"$4,263.72",2.68,12,0.7261,FIFO,Low Stock,4,16/06/2025,5.85%,75.64%,No Notes,Low,254,In Stock,Low,TRUE,TRUE,2.82,Low Risk,32.64009585,Fast Moving,0.08942492,3.83,Medium,2.82,6.65,B - Normal,202.6218382,High Variation (~206),13.64
SKU0821,Dairy Product 498,Dairy,B,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH3903,10/06/2025,18/04/2025,29/06/2025,91,480,85,80,1,0,37.32,1273,12.86,373.2,191,10,$3.13,$2.86,"$1,504.51",2.33,14,0.9487,FIFO,Low Stock,2,25/08/2025,2.19%,96.82%,No Notes,Low,314,In Stock,Low,FALSE,FALSE,0,Low Risk,28.37875,Fast Moving,0.07775,0.51,Low,0,0.51,A - Good,206.5718724,High Variation (~206),0
SKU0822,Personal Product 228,Personal Care,A,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH6862,04/09/2025,23/08/2025,01/04/2028,5,258,42,39,0,0,18.59,6710,13.88,55.77,33,3,$21.37,$23.42,"$5,513.90",2.16,5,0.8155,FIFO,In Stock,-1,23/06/2025,4.16%,89.51%,No Notes,Low,177,In Stock,Low,FALSE,FALSE,0,Low Risk,26.2998062,Fast Moving,0.072054264,0.55,Low,0,0.55,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0823,Household Product 114,Household,C,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH5599,09/06/2025,09/05/2025,23/08/2026,92,40,0,13,0,0,10.03,3210,3.99,70.21,36,7,$1.96,$2.06,$78.38,7.52,5,0.9067,FIFO,Low Stock,-1,09/09/2025,6.61%,91.08%,No Notes,Medium,27,Low,Critical,TRUE,TRUE,3.01,High Risk,91.52375,Very Fast Moving,0.25075,0.65,Low,3.01,3.66,A - Good,202.6218382,High Variation (~206),14.02
SKU0824,Household Product 203,Household,B,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH9093,17/04/2025,07/04/2025,04/02/2029,145,72,25,47,3,0,14.49,3770,4.97,43.47,27,3,$19.06,$19.32,"$1,372.23",6.04,5,0.9123,FIFO,In Stock,-2,17/06/2025,-0.84%,79.86%,No Notes,Medium,-3,Out of Stock,Critical,FALSE,FALSE,0,High Risk,73.45625,Very Fast Moving,0.20125,0.26,Low,0,0.26,A - Good,199.2482854,High Variation (~206),0
SKU0825,Beverages Product 309,Beverages,B,S010,PT DailyDairy,WHBDG,Bandung - Rancaekek,BATCH3101,24/08/2025,08/07/2025,10/12/2029,16,582,120,269,5,0,99.5,3833,5.85,199,108,2,$2.91,$2.66,"$1,694.26",5.13,37,0.8493,FIFO,In Stock,0,24/08/2025,8.38%,97.63%,No Notes,Medium,188,In Stock,Critical,FALSE,FALSE,0,Medium Risk,62.40120275,Very Fast Moving,0.170962199,0.3,Low,0,0.3,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0826,Pantry Product 117,Pantry,B,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH1378,22/07/2025,08/06/2025,10/05/2030,49,138,32,40,2,1,15.92,4800,8.67,15.92,13,1,$8.08,$8.65,"$1,114.86",3.46,7,0.9283,FEFO,In Stock,3,14/06/2025,-8.29%,89.39%,No Notes,Medium,64,In Stock,Critical,FALSE,FALSE,0,Medium Risk,42.10724638,Fast Moving,0.115362319,0.07,Low,0,0.07,A - Good,199.2482854,High Variation (~206),0
SKU0827,Frozen Product 481,Frozen,C,S007,PT Bakerindo,WHJKT,Jakarta - Cengkareng,BATCH7666,19/06/2025,02/06/2025,05/04/2026,82,142,43,26,0,0,15.82,4410,8.98,15.82,9,1,$2.97,$3.15,$422.27,3.34,4,0.9596,FIFO,In Stock,-1,14/06/2025,7.49%,89.43%,No Notes,Medium,73,In Stock,Critical,FALSE,FALSE,0,Medium Risk,40.66408451,Fast Moving,0.111408451,0.04,Low,0,0.04,A - Good,213.1579776,Very Uneven (~213+),0
SKU0828,Frozen Product 265,Frozen,C,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH7882,28/08/2025,25/07/2025,06/05/2026,12,109,21,2,0,0,8.75,2050,12.46,26.25,16,3,$1.71,$1.87,$185.91,2.41,3,0.8517,FEFO,In Stock,0,31/07/2025,7.61%,90.13%,High return rate,Low,86,In Stock,Low,FALSE,FALSE,0,Low Risk,29.30045872,Fast Moving,0.080275229,0.44,Low,0,0.44,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0829,Seafood Product 451,Seafood,A,S010,PT DailyDairy,WHJKT,Jakarta - Cengkareng,BATCH2219,14/07/2025,17/05/2025,23/07/2025,57,168,32,14,0,3,19.61,5300,8.57,137.27,78,7,$13.08,$13.92,"$2,196.89",3.5,6,0.9911,FIFO,Low Stock,0,15/08/2025,-1.35%,71.54%,No Notes,Medium,122,In Stock,Critical,FALSE,FALSE,0,Medium Risk,42.60505952,Fast Moving,0.11672619,0.06,Low,0,0.06,A - Good,213.1579776,Very Uneven (~213+),0
SKU0830,Seafood Product 321,Seafood,C,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH1393,10/05/2025,03/04/2025,19/05/2025,122,72,5,9,3,1,4.67,990,15.42,14.01,14,3,$5.43,$5.54,$390.82,1.95,6,0.9807,FEFO,Expiring Soon,-5,08/08/2025,-1.91%,89.01%,No Notes,Low,55,In Stock,Low,FALSE,FALSE,0,Low Risk,23.67430556,Fast Moving,0.064861111,0.06,Low,0,0.06,A - Good,213.1579776,Very Uneven (~213+),0
SKU0831,Frozen Product 491,Frozen,B,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH4878,16/06/2025,17/04/2025,25/04/2026,85,374,79,163,0,0,45.95,1434,8.14,91.9,47,2,$2.33,$2.52,$873.25,3.69,14,0.8863,FIFO,In Stock,-3,25/06/2025,6.68%,76.30%,No Notes,Medium,132,In Stock,Critical,FALSE,FALSE,0,Medium Risk,44.84425134,Fast Moving,0.122860963,0.23,Low,0,0.23,A - Good,213.1579776,Very Uneven (~213+),0
SKU0832,Beverages Product 321,Beverages,C,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH1994,09/08/2025,12/06/2025,31/01/2027,31,282,85,87,0,0,29.21,9040,9.65,292.1,155,10,$2.09,$1.97,$589.58,3.11,13,0.7977,FIFO,Low Stock,-2,23/07/2025,1.72%,66.68%,No Notes,Medium,110,In Stock,Critical,TRUE,TRUE,0.35,Medium Risk,37.8072695,Fast Moving,0.10358156,2.02,Medium,0.35,2.37,B - Normal,206.5718724,High Variation (~206),8.7
